Thu Jan 19 17:48:17 2023    profile.dat

         19705733 function calls (16881799 primitive calls) in 2162.912 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\argparse.py:1870(_parse_known_args)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\argparse.py:2173(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\argparse.py:2177(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\argparse.py:2167(_match_arguments_partial)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\argparse.py:2286(_get_nargs_pattern)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\argparse.py:2419(_get_values)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\argparse.py:2501(_check_value)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\utils.py:86(_check_hydra_context)
        1    0.128    0.128 2162.339 2162.339 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\utils.py:99(run_job)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\utils.py:205(get_valid_filename)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\utils.py:210(setup_globals)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\utils.py:251(return_value)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\utils.py:262(return_value)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\utils.py:278(set)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\utils.py:283(validate_config_path)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\utils.py:301(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\utils.py:313(_flush_loggers)
        1    0.000    0.000    0.002    0.002 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\deprecation_warning.py:8(deprecation_warning)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\hydra_config.py:27(get)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\hydra_config.py:34(initialized)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\config_store.py:45(instance)
        1    0.000    0.000    0.000    0.000 <string>:2(__eq__)
        1    0.000    0.000 2162.930 2162.930 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\main.py:76(decorated_main)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\global_hydra.py:13(initialize)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\global_hydra.py:25(is_initialized)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\global_hydra.py:28(clear)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\hydra.py:55(create_main_hydra2)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\hydra.py:71(__init__)
        1    0.000    0.000    0.210    0.210 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\hydra.py:81(get_mode)
        1    0.000    0.000 2162.715 2162.715 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\hydra.py:98(run)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\hydra.py:566(_print_debug_info)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\plugins.py:44(instance)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\plugins.py:242(discover)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\plugins.py:261(check_usage)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\callbacks.py:14(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\callbacks.py:32(on_run_start)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\callbacks.py:35(on_run_end)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\callbacks.py:46(on_job_start)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\callbacks.py:56(on_job_end)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\config_loader_impl.py:43(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\config_loader_impl.py:50(validate_sweep_overrides_legal)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\config_loader_impl.py:174(is_searchpath_override)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\config_repository.py:65(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\config_repository.py:68(initialize_sources)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\config_repository.py:105(group_exists)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\_internal\config_repository.py:353(group_exists)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\override_parser\types.py:396(is_hydra_override)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\override_parser\types.py:401(get_key)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\override_parser\types.py:407(get_prefix)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\override_parser\types.py:400(get_key_element)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\override_parser\types.py:485(validate)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\random.py:126(seed)
        1    0.000    0.000    0.002    0.002 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\override_parser\overrides_parser.py:49(parse_rule)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\override_parser\overrides_visitor.py:40(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\override_parser\overrides_visitor.py:49(visitKey)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\override_parser\overrides_visitor.py:71(visitPrimitive)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\override_parser\overrides_visitor.py:115(visitElement)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\override_parser\overrides_visitor.py:128(visitValue)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\override_parser\overrides_visitor.py:137(visitOverride)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\override_parser\overrides_visitor.py:197(is_matching_terminal)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\core\override_parser\overrides_visitor.py:244(_createPrimitive)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideLexer.py:259(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:143(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:155(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:193(accept)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:202(override)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:289(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:324(key)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:355(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:395(packageOrGroup)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:443(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:476(package)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:514(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:546(value)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:579(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:595(function)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:619(element)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:1133(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\hydra\grammar\gen\OverrideParser.py:1220(primitive)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\json\__init__.py:244(detect_encoding)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\bz2.py:38(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\bz2.py:101(close)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\bz2.py:140(readable)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\bz2.py:163(read)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\lzma.py:49(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\lzma.py:134(close)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\lzma.py:172(readable)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\lzma.py:193(read)
        1    0.000    0.000    0.020    0.020 C:\Users\Siddhi\anaconda3\envs\mlops\lib\importlib\metadata.py:180(from_name)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\importlib\metadata.py:226(_discover_resolvers)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\importlib\metadata.py:401(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\importlib\metadata.py:404(path)
        1    0.000    0.000    0.020    0.020 C:\Users\Siddhi\anaconda3\envs\mlops\lib\importlib\metadata.py:536(distribution)
        1    0.000    0.000    0.024    0.024 C:\Users\Siddhi\anaconda3\envs\mlops\lib\importlib\metadata.py:562(version)
        1    0.000    0.000    0.002    0.002 C:\Users\Siddhi\anaconda3\envs\mlops\lib\email\__init__.py:32(message_from_string)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\zipfile.py:189(_check_zipfile)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\zipfile.py:197(is_zipfile)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\zipfile.py:256(_EndRecData)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\zipfile.py:662(_check_compression)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\zipfile.py:1215(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\zipfile.py:1814(__del__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\zipfile.py:1818(close)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\gzip.py:79(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\gzip.py:85(read)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\gzip.py:133(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\gzip.py:295(read)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\gzip.py:326(close)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\gzip.py:402(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\gzip.py:409(_init_read)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\gzip.py:429(_read_gzip_header)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\gzip.py:462(read)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\load.py:92(init_dynamic_modules)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\load.py:110(import_main_class)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\load.py:136(files_to_hash)
        1    0.000    0.000    0.380    0.380 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\load.py:156(increase_load_count)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\load.py:165(_download_additional_modules)
        1    0.000    0.000    0.002    0.002 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\load.py:228(_copy_script_and_other_resources_in_importable_dir)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\load.py:326(<listcomp>)
        1    0.000    0.000    0.003    0.003 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\load.py:314(_create_importable_file)
        1    0.000    0.000    0.380    0.380 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\load.py:440(__init__)
        1    0.000    0.000    0.259    0.259 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\load.py:459(download_loading_script)
        1    0.000    0.000    0.269    0.269 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\load.py:466(get_module)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\load.py:1281(<lambda>)
        1    0.000    0.000    0.650    0.650 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\load.py:1223(metric_module_factory)
        1    0.000    0.000    0.651    0.651 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\load.py:1320(load_metric)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\metric.py:89(__init__)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\metric.py:172(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\metric.py:254(_build_data_dir)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\metric.py:604(download_and_prepare)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\metric.py:627(_download_and_prepare)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\packaged_modules\__init__.py:16(_hash_python_lines)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\AppData\Roaming\Python\Python39\site-packages\six.py:194(find_spec)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\tarfile.py:1670(gzopen)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\tarfile.py:1703(bz2open)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\tarfile.py:1731(xzopen)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\tarfile.py:2493(is_tarfile)
        1    0.040    0.040    0.040    0.040 {built-in method from_file}
        1    0.000    0.000    0.000    0.000 {method 'add_special_tokens' of 'tokenizers.Tokenizer' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\packages\six.py:190(find_spec)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\urllib3\response.py:81(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\email\message.py:382(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\requests\cookies.py:259(iteritems)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\requests\cookies.py:268(items)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\download\download_manager.py:153(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\naming.py:33(camelcase_to_snakecase)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\file_utils.py:44(init_hf_modules)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\file_utils.py:63(is_remote_url)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\file_utils.py:75(is_relative_path)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\file_utils.py:85(hf_bucket_url)
        1    0.000    0.000    0.380    0.380 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\file_utils.py:93(head_hf_s3)
        1    0.000    0.000    0.259    0.259 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\file_utils.py:150(cached_path)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\file_utils.py:238(get_authentication_headers_for_url)
        1    0.000    0.000    0.257    0.257 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\file_utils.py:411(get_from_cache)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\extract.py:22(__init__)
        1    0.000    0.000    0.002    0.002 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\extract.py:41(extract)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\extract.py:66(read_magic_number)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\extract.py:82(is_extractable)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\extract.py:141(is_extractable)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\extract.py:167(is_extractable)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\extract.py:252(_get_magic_number_max_length)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\extract.py:263(_read_magic_number)
        1    0.000    0.000    0.002    0.002 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\extract.py:282(infer_extractor_format)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\filelock.py:168(timeout)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\filelock.py:319(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\filelock.py:323(__exit__)
        1    0.000    0.000    0.004    0.004 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\utils\py_utils.py:529(get_imports)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\features\features.py:1862(decode_batch)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\info.py:471(__post_init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\formatting\formatting.py:40(_is_range_contiguous)
        1    0.000    0.000    0.034    0.034 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\formatting\formatting.py:149(extract_batch)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\formatting\formatting.py:230(decode_batch)
        1    0.000    0.000    0.034    0.034 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\datasets\formatting\formatting.py:450(format_batch)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\optimization.py:233(get_scheduler)
        1    0.000    0.000    0.026    0.026 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\optimization.py:295(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\wandb_helper.py:9(parse_config)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\wandb_helper.py:22(_to_dict)
        1    0.000    0.000    0.579    0.579 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\wandb_artifacts.py:662(wait)
        1    0.000    0.000    0.009    0.009 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\wandb_config.py:175(_update)
        1    0.001    0.001    0.003    0.003 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\data_types.py:884(get_index)
        1    0.000    0.000    0.003    0.003 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\apis\internal.py:51(set_current_run_id)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\wandb\sdk\data_types\_dtypes.py:613(from_obj)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\generic.py:335(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\generic.py:339(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\generic.py:343(__exit__)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\generic.py:347(can_return_loss)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\generic.py:386(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\generic.py:369(find_labels)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\import_utils.py:480(is_psutil_available)
        1    0.000    0.000    0.011    0.011 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\import_utils.py:558(is_safetensors_available)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\versions.py:43(_compare_versions)
        1    0.000    0.000    0.024    0.024 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\versions.py:55(require_version)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\logging.py:69(_get_library_name)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\logging.py:74(_get_library_root_logger)
        1    0.000    0.000    0.000    0.000 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\logging.py:79(_configure_library_root_logger)
        1    0.000    0.000    0.001    0.001 C:\Users\Siddhi\anaconda3\envs\mlops\lib\site-packages\transformers\utils\logging.py:152(set_verbosity)
